0.061919450759887695, 649.84619140625, 295.3125, 644.2197875976562, 435.9375, 649.84619140625, 565.3125, 722.989013671875, 284.0625, 739.8681640625, 430.3125, 734.2417602539062, 559.6875
0.1499035358428955, 655.4725341796875, 289.6875, 644.2197875976562, 435.9375, 649.84619140625, 565.3125, 728.6154174804688, 284.0625, 739.8681640625, 435.9375, 739.8681640625, 565.3125
0.2302532196044922, 655.4725341796875, 289.6875, 649.84619140625, 435.9375, 649.84619140625, 565.3125, 728.6154174804688, 284.0625, 739.8681640625, 435.9375, 739.8681640625, 565.3125
0.30796146392822266, 661.0989379882812, 284.0625, 649.84619140625, 435.9375, 649.84619140625, 565.3125, 734.2417602539062, 284.0625, 739.8681640625, 430.3125, 739.8681640625, 559.6875
0.3900463581085205, 661.0989379882812, 289.6875, 649.84619140625, 441.5625, 655.4725341796875, 559.6875, 734.2417602539062, 289.6875, 739.8681640625, 435.9375, 739.8681640625, 559.6875
0.47075843811035156, 661.0989379882812, 284.0625, 649.84619140625, 435.9375, 655.4725341796875, 559.6875, 734.2417602539062, 284.0625, 745.4945068359375, 430.3125, 739.8681640625, 559.6875
0.5450944900512695, 655.4725341796875, 284.0625, 655.4725341796875, 435.9375, 655.4725341796875, 542.8125, 734.2417602539062, 278.4375, 739.8681640625, 430.3125, 739.8681640625, 542.8125
0.617018461227417, 655.4725341796875, 289.6875, 649.84619140625, 435.9375, 655.4725341796875, 565.3125, 728.6154174804688, 284.0625, 739.8681640625, 430.3125, 734.2417602539062, 565.3125
0.6893346309661865, 655.4725341796875, 284.0625, 649.84619140625, 441.5625, 655.4725341796875, 565.3125, 728.6154174804688, 284.0625, 734.2417602539062, 435.9375, 734.2417602539062, 565.3125
0.7654271125793457, 655.4725341796875, 284.0625, 649.84619140625, 430.3125, 655.4725341796875, 565.3125, 728.6154174804688, 278.4375, 739.8681640625, 430.3125, 734.2417602539062, 565.3125
0.8392276763916016, 655.4725341796875, 284.0625, 649.84619140625, 435.9375, 655.4725341796875, 565.3125, 728.6154174804688, 284.0625, 734.2417602539062, 430.3125, 734.2417602539062, 559.6875
0.9125926494598389, 655.4725341796875, 284.0625, 649.84619140625, 435.9375, 649.84619140625, 565.3125, 728.6154174804688, 284.0625, 734.2417602539062, 430.3125, 734.2417602539062, 565.3125
0.9890739917755127, 655.4725341796875, 289.6875, 649.84619140625, 435.9375, 655.4725341796875, 548.4375, 728.6154174804688, 284.0625, 734.2417602539062, 430.3125, 739.8681640625, 548.4375
1.0629639625549316, 655.4725341796875, 289.6875, 649.84619140625, 441.5625, 655.4725341796875, 565.3125, 728.6154174804688, 284.0625, 734.2417602539062, 435.9375, 734.2417602539062, 565.3125
1.1351330280303955, 649.84619140625, 289.6875, 649.84619140625, 441.5625, 655.4725341796875, 554.0625, 722.989013671875, 284.0625, 734.2417602539062, 435.9375, 734.2417602539062, 559.6875
1.2093501091003418, 649.84619140625, 284.0625, 644.2197875976562, 430.3125, 649.84619140625, 570.9375, 722.989013671875, 278.4375, 734.2417602539062, 430.3125, 734.2417602539062, 559.6875
1.2827272415161133, 649.84619140625, 284.0625, 644.2197875976562, 430.3125, 655.4725341796875, 559.6875, 722.989013671875, 284.0625, 734.2417602539062, 430.3125, 734.2417602539062, 559.6875
1.3562328815460205, 649.84619140625, 284.0625, 644.2197875976562, 435.9375, 649.84619140625, 565.3125, 722.989013671875, 278.4375, 734.2417602539062, 430.3125, 739.8681640625, 559.6875
1.4360718727111816, 649.84619140625, 284.0625, 649.84619140625, 435.9375, 649.84619140625, 565.3125, 722.989013671875, 284.0625, 734.2417602539062, 430.3125, 739.8681640625, 559.6875
1.5091133117675781, 644.2197875976562, 284.0625, 644.2197875976562, 435.9375, 655.4725341796875, 565.3125, 717.3626708984375, 284.0625, 728.6154174804688, 430.3125, 734.2417602539062, 565.3125
1.592264175415039, 644.2197875976562, 289.6875, 644.2197875976562, 435.9375, 649.84619140625, 565.3125, 717.3626708984375, 289.6875, 728.6154174804688, 435.9375, 734.2417602539062, 565.3125
1.672929286956787, 638.5934448242188, 289.6875, 644.2197875976562, 435.9375, 649.84619140625, 565.3125, 711.7362670898438, 289.6875, 728.6154174804688, 430.3125, 734.2417602539062, 565.3125
1.7468748092651367, 638.5934448242188, 289.6875, 638.5934448242188, 435.9375, 649.84619140625, 559.6875, 711.7362670898438, 284.0625, 728.6154174804688, 430.3125, 734.2417602539062, 559.6875
1.8202719688415527, 638.5934448242188, 289.6875, 638.5934448242188, 435.9375, 649.84619140625, 559.6875, 706.1099243164062, 284.0625, 722.989013671875, 430.3125, 734.2417602539062, 565.3125
1.8950393199920654, 638.5934448242188, 289.6875, 638.5934448242188, 441.5625, 649.84619140625, 565.3125, 706.1099243164062, 284.0625, 722.989013671875, 430.3125, 734.2417602539062, 559.6875
1.969850778579712, 632.967041015625, 289.6875, 638.5934448242188, 435.9375, 649.84619140625, 565.3125, 706.1099243164062, 284.0625, 722.989013671875, 424.6875, 734.2417602539062, 559.6875
2.044157028198242, 627.3406982421875, 289.6875, 638.5934448242188, 435.9375, 649.84619140625, 559.6875, 700.4835205078125, 284.0625, 722.989013671875, 424.6875, 734.2417602539062, 559.6875
2.116840362548828, 627.3406982421875, 289.6875, 638.5934448242188, 435.9375, 649.84619140625, 565.3125, 694.857177734375, 284.0625, 717.3626708984375, 424.6875, 734.2417602539062, 559.6875
2.1890623569488525, 627.3406982421875, 284.0625, 632.967041015625, 435.9375, 649.84619140625, 559.6875, 694.857177734375, 278.4375, 717.3626708984375, 424.6875, 734.2417602539062, 554.0625
